pmid,g2p_id
33638601,G2P00489
33639934,G2P00134
33643967,G2P00459
33644825,G2P01120
33644933,G2P01588
33645921,G2P02759
33647194,G2P00182;G2P00992
33650182,G2P03162
33651888,G2P00658
33651923,G2P01621
33652762,G2P00676
33654647,G2P01402
33658897,G2P01346
33659131,G2P00410
33659184,G2P02068
33660259,G2P00410
33660862,G2P00591
33665635,G2P02762
33665847,G2P01076
33666275,G2P01014
33667896,G2P01133;G2P01211;G2P01161;G2P00884
33669083,G2P00683
33669384,G2P00658
33671041,G2P01399
33671409,G2P01621
33672558,G2P02933
33673224,G2P01342
33673501,G2P01021
33674996,G2P00251
33675270,G2P00182
33675823,G2P01555
33680117,G2P03296
33680884,G2P00942;G2P01359;G2P00875
33681112,G2P02561
33681650,G2P00368
33681754,G2P00043
33683022,G2P03011;G2P01679;G2P01582
33683986,G2P01541
33685478,G2P01666
33689014,G2P03165
33692494,G2P02650
33693446,G2P01278;G2P00460
33694158,G2P00668
33694278,G2P01896
33707356,G2P00152
33708099,G2P02859
33708531,G2P00364
33711475,G2P03125;G2P01013
33711971,G2P00436
33713577,G2P00244
33714240,G2P01011
33715266,G2P03160
33717114,G2P00728
33717254,G2P00514
33718295,G2P02853
33719327,G2P01262
33722742,G2P02860
33726005,G2P00074
33726742,G2P00275
33728243,G2P01692
33728253,G2P01614
33728335,G2P02358
33728377,G2P01875
33731877,G2P01013
33733458,G2P00436
33734615,G2P01293
33736665,G2P02658
33737400,G2P01159
33740122,G2P03526
33741323,G2P00053
33741569,G2P01284
33742319,G2P01517
33745123,G2P00777
33746006,G2P00505
33746037,G2P01869
33746520,G2P01614
33746696,G2P01200
33747040,G2P00577
33747789,G2P00860
33748949,G2P03165
33750022,G2P03139
33750322,G2P01750
33751718,G2P02514
33754314,G2P00680
33755199,G2P00668
33756487,G2P00041
33758748,G2P01167
33762787,G2P00709
33762937,G2P01204
33763332,G2P00302
33764685,G2P00648
33767660,G2P01209
33767931,G2P01396
33768880,G2P00197
33768920,G2P01018
33770237,G2P00210
33772159,G2P02982
33773966,G2P01258
33776627,G2P01406
33777089,G2P01621
33777698,G2P03298
33778969,G2P01631
33782094,G2P01555
33783914,G2P03159
33787566,G2P00111
33788986,G2P01503
33789861,G2P01475
33790717,G2P00473
33791874,G2P00861
33794347,G2P00458;G2P00738
33798445,G2P01095;G2P00287
33799499,G2P01621
33800529,G2P01189
33805950,G2P00738
33806295,G2P00393
33808712,G2P00302
33811753,G2P01042
33813722,G2P01648
33814499,G2P01347
33816011,G2P00251
33818044,G2P01278;G2P00591
33818269,G2P02980
33818761,G2P00871;G2P01377
33819415,G2P01527
33821742,G2P00635
33822819,G2P00737;G2P00647
33824499,G2P02431
33826176,G2P00461
33826402,G2P01256
33827484,G2P00680
33827627,G2P00284
33829280,G2P01586
33831955,G2P01042
33833410,G2P03017
33834938,G2P01270;G2P01636
33835720,G2P00237
33836786,G2P00697
33837025,G2P01408
33838091,G2P01621
33841504,G2P00676
33841909,G2P01579
33843254,G2P01133
33843443,G2P00570
33845444,G2P01720
33847457,G2P02895
33849402,G2P02233
33851512,G2P00796;G2P00088;G2P01156;G2P01326
33852231,G2P00309;G2P01590
33852449,G2P00775
33855005,G2P01284
33855781,G2P01498
33860896,G2P01487
33863234,G2P00218
33864021,G2P02556
33866597,G2P01444
33868564,G2P01327
33869601,G2P00749
33870545,G2P00841
33870948,G2P00211
33872687,G2P00624
33875766,G2P03165
33875939,G2P00393
33880880,G2P01774
33882172,G2P01305
33883099,G2P00847
33884299,G2P01741
33892622,G2P01397
33893699,G2P00410
33896449,G2P01283
33897454,G2P01621
33898000,G2P00410
33900143,G2P01385
33903016,G2P00377;G2P00647;G2P01144;G2P01085;G2P01026
33904683,G2P00657
33907061,G2P00235
33907123,G2P00409
33907317,G2P01213
33909992,G2P03124
33910511,G2P01481
33910615,G2P00683
33910934,G2P01013
33911485,G2P01487
33911653,G2P00385
33912130,G2P00276
33914968,G2P01366
33919113,G2P00284
33921132,G2P00755
33922271,G2P00143
33923544,G2P01295;G2P01251
33923914,G2P00599
33925166,G2P00913
33925474,G2P00052
33926089,G2P00482
33926407,G2P01203
33929122,G2P02298
33931951,G2P02649
33932139,G2P00024
33933120,G2P03296
33936120,G2P00111
33936654,G2P02933
33937879,G2P01596
33939888,G2P01621
33945887,G2P01386
33946630,G2P00566
33948880,G2P00111
33948933,G2P03215
33949769,G2P01735
33951195,G2P01457
33951304,G2P01481
33953858,G2P00916
33955014,G2P00381
33955723,G2P00734;G2P01172;G2P00735
33956305,G2P00505
33958329,G2P00489
33958741,G2P02859
33960418,G2P00675
33960744,G2P01193
33961861,G2P00319
33963797,G2P01386
33963976,G2P01528
33964207,G2P03148
33965151,G2P00182
33965302,G2P00228;G2P00392;G2P00709
33967277,G2P00886
33969673,G2P01327
33971351,G2P02876
33973257,G2P00672
33973556,G2P00252
33974722,G2P01419
33975400,G2P02077
33975924,G2P00698
33976153,G2P00778
33977023,G2P02068
33977028,G2P01900
33977145,G2P03136
33977792,G2P00716
33978323,G2P00335
33979451,G2P01596
33981319,G2P00624
33982229,G2P00344
33982424,G2P01301
33985463,G2P00868
33989939,G2P01596
33990099,G2P00567
33990551,G2P00601
33994680,G2P00908
33996181,G2P01055
33996185,G2P00069
33996189,G2P01695
33996491,G2P01562
33996798,G2P01331
33999972,G2P02885
34004075,G2P01716
34004386,G2P01519;G2P00798
34010605,G2P03155
34012377,G2P00344
34012832,G2P00381
34013494,G2P01096
34013674,G2P01498
34014557,G2P00088
34014579,G2P03243
34015165,G2P00919
34015694,G2P03412
34015905,G2P01045
34017900,G2P01270;G2P01636
34018669,G2P01621
34019630,G2P01501
34019773,G2P01256
34023438,G2P01143
34025714,G2P00021
34026551,G2P00179
34026875,G2P01342
34028503,G2P00319
34029782,G2P00113
34031074,G2P01235
34031513,G2P00143;G2P01398
34031799,G2P02893
34033256,G2P01583
34034154,G2P02379
34034642,G2P00594
34035203,G2P01269
34037900,G2P01129
34037996,G2P03051
34038384,G2P03331
34038854,G2P00577
34042254,G2P03477
34043865,G2P03384
34046057,G2P00410
34046686,G2P00169
34050543,G2P03243
34050707,G2P02872
34051361,G2P00080
34051595,G2P01414
34053174,G2P03137
34053847,G2P01621
34055363,G2P00304
34055512,G2P01573
34057964,G2P00011
34059112,G2P01251
34064225,G2P00035
34065151,G2P01555
34066864,G2P00496;G2P01248
34067185,G2P02857
34068417,G2P00626
34069712,G2P00786
34073322,G2P01588
34074347,G2P00872
34074949,G2P03094
34075209,G2P01721
34075583,G2P03310
34076347,G2P01614
34077649,G2P00583
34078422,G2P00741
34079780,G2P03309
34080803,G2P00410
34080978,G2P01583
34082146,G2P00113
34083193,G2P01023
34086428,G2P00924
34089056,G2P01567
34091693,G2P01621
34092403,G2P01629
34092466,G2P03526
34093443,G2P01435
34094554,G2P01157
34094714,G2P03594
34095483,G2P00591
34095692,G2P00537
34095805,G2P00712
34098755,G2P00429;G2P01052;G2P01047
34099044,G2P02380
34102392,G2P01652
34102952,G2P01379
34104671,G2P00445
34105807,G2P01008
34106654,G2P00599
34107482,G2P00171;G2P00185
34107619,G2P01368
34108290,G2P00355
34109749,G2P01765
34110102,G2P00370
34110594,G2P02945
34111428,G2P00557;G2P02770
34113008,G2P03145
34114613,G2P02489
34114993,G2P01148
34117075,G2P02294
34117499,G2P00411
34119699,G2P02777
34121014,G2P03015
34122071,G2P00887;G2P00927
34122504,G2P00428
34123975,G2P01637
34125705,G2P01578
34126256,G2P01601
34128868,G2P03683
34129894,G2P00410
34130719,G2P00968
34140661,G2P01233
34142359,G2P01423
34145742,G2P01461
34148116,G2P00237
34149797,G2P00577;G2P00843;G2P00723
34159722,G2P01299
34160378,G2P00149
34160719,G2P00699
34161696,G2P00785
34161862,G2P02754
34162029,G2P00786
34163010,G2P01409;G2P03093
34164355,G2P00587
34164576,G2P01615;G2P01358
34168676,G2P00410
34168868,G2P00410
34169511,G2P00756
34171939,G2P00859
34172679,G2P01542
34174922,G2P01522
34176003,G2P01597
34177791,G2P01471
34178423,G2P01161
34183250,G2P01112
34184330,G2P01529
34184449,G2P01907
34189096,G2P01459
34189666,G2P01327
34189813,G2P01894
34190616,G2P00410
34193129,G2P02858;G2P03015
34194829,G2P00885;G2P01142
34195158,G2P00111
34196401,G2P03221
34197965,G2P01173
34199854,G2P01590
34202106,G2P01399
34202524,G2P00772
34202968,G2P03201
34204582,G2P00525
34205017,G2P00034
34208656,G2P00720;G2P00817
34210542,G2P00373
34211111,G2P01192;G2P00526;G2P00020;G2P01630
34212369,G2P00504
34212515,G2P00009
34212756,G2P00631
34215320,G2P01301
34216016,G2P01644
34217336,G2P01327
34220073,G2P00483
34220092,G2P00505
34220303,G2P01013
34221829,G2P01245
34222332,G2P01542
34222785,G2P01301
34224212,G2P00855
34228168,G2P01498
34230443,G2P00358
34230955,G2P01399
34232366,G2P00738;G2P00458
34234817,G2P00222
34235417,G2P03578
34236823,G2P01045
34238373,G2P01574
34239491,G2P00304
34240417,G2P00287;G2P01095
34241948,G2P00222
34242207,G2P00647
34242844,G2P01256
34243774,G2P01274
34244665,G2P03229
34245630,G2P00631
34246313,G2P01660
34247824,G2P00052
34247971,G2P00355
34248569,G2P00631
34248839,G2P00397
34249102,G2P03299
34249806,G2P00179
34252603,G2P01590
34253714,G2P01160
34258138,G2P01159
34258143,G2P03128
34258831,G2P00520
34259361,G2P00413
34262361,G2P00428
34264147,G2P00812
34264428,G2P00047;G2P01862;G2P03570;G2P03526
34266921,G2P00516
34270086,G2P03216
34270938,G2P01517
34271604,G2P01158
34276565,G2P00542
34277356,G2P00536
34277740,G2P00139
34278706,G2P03235
34281767,G2P03570
34283821,G2P01014
34285179,G2P00334
34285383,G2P03068
34289859,G2P00951
34291020,G2P00877
34291142,G2P00786
34292449,G2P00097
34292523,G2P00917
34296356,G2P02629
34296532,G2P00849
34297709,G2P00410
34298906,G2P01270;G2P01636
34301702,G2P01164
34302381,G2P01050;G2P01786
34303570,G2P00355
34303785,G2P00683
34306696,G2P03312
34307582,G2P01750;G2P03143
34308837,G2P01229
34310431,G2P00331
34310475,G2P01498
34311480,G2P00658
34313322,G2P00211
34313756,G2P00043
34314028,G2P02573
34315315,G2P01224
34316732,G2P00587
34317521,G2P01621
34321146,G2P00350
34321610,G2P00761;G2P02114
34321860,G2P00935
34322253,G2P00180
34323021,G2P01057
34325301,G2P00645
34326751,G2P03203
34327820,G2P01893
34331327,G2P01874
34333495,G2P00507
34333724,G2P00893
34334354,G2P03034
34339471,G2P00235
34340952,G2P00599
34342180,G2P00212
34342781,G2P01041
34343381,G2P00003
34344282,G2P00867
34344650,G2P01636
34345025,G2P02660
34346154,G2P01439
34347262,G2P00855
34347683,G2P00860
34353391,G2P02859
34353862,G2P02983
34354133,G2P00793;G2P01631
34356085,G2P00941
34357084,G2P01423
34357553,G2P00229
34360843,G2P03006
34362826,G2P01226
34363551,G2P01420;G2P00063;G2P00495;G2P01604
34368026,G2P00921
34368306,G2P00728
34371190,G2P01786
34371322,G2P03185
34373684,G2P01432
34374675,G2P00393
34374940,G2P03183
34377661,G2P01386
34378789,G2P01517
34379057,G2P03330
34379238,G2P03168
34380541,G2P01862
34382758,G2P00527
34383333,G2P01498
34384672,G2P00189
34385424,G2P01181
34385670,G2P03181
34386584,G2P00371
34387894,G2P01011
34388649,G2P00410
34391632,G2P01621
34394177,G2P01372;G2P00451
34394812,G2P00363
34396667,G2P02793
34396903,G2P00413
34397304,G2P01334;G2P01281
34399820,G2P01608;G2P01454
34400813,G2P01771
34401020,G2P01028
34401309,G2P00741
34402213,G2P00459;G2P01287
34404380,G2P03006
34405106,G2P00505
34405586,G2P00798
34405688,G2P00860
34405946,G2P01583
34408272,G2P00214
34409504,G2P00413
34413751,G2P00828
34413877,G2P03206
34414147,G2P00169
34415117,G2P01363
34415280,G2P01142
34415322,G2P03134
34415564,G2P00601
34415653,G2P03131
34418591,G2P00741
34419780,G2P00003
34421501,G2P01055
34421503,G2P01057
34421809,G2P01621
34422424,G2P00441
34422726,G2P00179
34424553,G2P03228
34425733,G2P00180
34426662,G2P03236
34428094,G2P00547
34429846,G2P03141
34433528,G2P01045
34434318,G2P00275
34436527,G2P00399
34436841,G2P01696
34439586,G2P00210
34439700,G2P02859
34440194,G2P00689;G2P00303
34440302,G2P01222;G2P00954
34440363,G2P01283
34440378,G2P00155
34440401,G2P00536;G2P00785;G2P00230;G2P01070
34440499,G2P00999
34441836,G2P00548
34446941,G2P00680
34448086,G2P01646;G2P02548
34449156,G2P02294
34449692,G2P00380
34450347,G2P01255
34453345,G2P01621
34453469,G2P01514;G2P01033
34453498,G2P01621
34456977,G2P00055
34457282,G2P00890
34459253,G2P01055
34461059,G2P01291
34462290,G2P01673
34469078,G2P01406
34471093,G2P00507
34474177,G2P01319
34475127,G2P00339
34477286,G2P02888
34480842,G2P02907
34481091,G2P00068;G2P01548
34481427,G2P00185
34481663,G2P00302
34482537,G2P01300;G2P00272
34483339,G2P03218
34484109,G2P01423
34484741,G2P00021
34484776,G2P01153
34485013,G2P00737
34485018,G2P00813
34487232,G2P00959
34491000,G2P02096
34494262,G2P01487
34499417,G2P03175
34501688,G2P00865
34502075,G2P00658
34504103,G2P00807
34504686,G2P01253
34504727,G2P00685
34504951,G2P00330
34506040,G2P01621
34506099,G2P00786
34508137,G2P01574;G2P01506
34509675,G2P03199
34513526,G2P00650
34513772,G2P00195
34514717,G2P00657;G2P00890;G2P01265;G2P01023;G2P01392
34515165,G2P01347
34515336,G2P03034
34515416,G2P03037
34516402,G2P00055;G2P00942
34516822,G2P02582
34517090,G2P00218
34519126,G2P00140
34520218,G2P01256
34522618,G2P03034
34530144,G2P01359
34531853,G2P01541
34532767,G2P01227
34532855,G2P00935
34533271,G2P02232
34534018,G2P01270;G2P01636
34534690,G2P01077
34535505,G2P01629
34536052,G2P00410
34536170,G2P00525
34536384,G2P01621
34536985,G2P01265
34537872,G2P00927
34538861,G2P00268
34539745,G2P02636
34539919,G2P01278
34540393,G2P00526
34541035,G2P03005
34543737,G2P00186
34545459,G2P03204
34546463,G2P03298
34547584,G2P00381
34547955,G2P01725
34553265,G2P01621
34556729,G2P00735;G2P01172
34557690,G2P01037
34558799,G2P00229
34561314,G2P01335
34562060,G2P00739
34563184,G2P01399
34567070,G2P00435
34568242,G2P00872
34569065,G2P01049
34571524,G2P00317
34573171,G2P00873
34573300,G2P02650
34573334,G2P01873;G2P01242
34573370,G2P02619
34573377,G2P00168
34573903,G2P00857
34575096,G2P01621
34580285,G2P01334
34580982,G2P01060
34582042,G2P01390
34583806,G2P01621
34585293,G2P03749
34586326,G2P01174
34589657,G2P00875
34597987,G2P00406;G2P00229
34600155,G2P03015
34602953,G2P01522
34602961,G2P00433
34603803,G2P00388
34605048,G2P01621
34605228,G2P00055
34606976,G2P03522
34607910,G2P01220
34611991,G2P02629
34612606,G2P01162
34613648,G2P01256
34617111,G2P03172
34618178,G2P00999
34622207,G2P00366
34626534,G2P03225
34626609,G2P00362
34627237,G2P01653
34629738,G2P02577
34630320,G2P03007
34630518,G2P01411
34630667,G2P00346
34631784,G2P01300
34631948,G2P00445
34633109,G2P00284
34633442,G2P03574
34633854,G2P01256
34638133,G2P01011
34638677,G2P00238
34641913,G2P00173
34643235,G2P00235
34643600,G2P00502
34645992,G2P00670
34649108,G2P00786
34649303,G2P00718
34649574,G2P00946
34649968,G2P00817
34651129,G2P00410
34652060,G2P01631
34652632,G2P00786
34653322,G2P00003
34653508,G2P00889
34655526,G2P00624
34655747,G2P00113
34655904,G2P01055
34656939,G2P01018
34656997,G2P00277
34657339,G2P00545
34659104,G2P00659
34662328,G2P01762
34664663,G2P00410
34666927,G2P00029
34667072,G2P00787
34668123,G2P01191
34668366,G2P01946
34668645,G2P01428
34668859,G2P00461
34670888,G2P01156
34670952,G2P00088
34674205,G2P00082
34676965,G2P03240
34678132,G2P02089
34678473,G2P01023
34679516,G2P00783
34680093,G2P01483
34680564,G2P01621
34681008,G2P02920
34681033,G2P00410
34682143,G2P01498
34690876,G2P01256
34691137,G2P00145;G2P00428;G2P01039
34694367,G2P03336
34694653,G2P00739
34695705,G2P00339
34700276,G2P00676
34700350,G2P00658
34702576,G2P02845
34702656,G2P00645
34702808,G2P01481
34703865,G2P00761
34704010,G2P01891
34704275,G2P01859
34704413,G2P00275
34704946,G2P02950
34706912,G2P00784
34708400,G2P03011
34710353,G2P03006
34713950,G2P01420
34715892,G2P00241
34716296,G2P01246
34717047,G2P00217
34721296,G2P01762
34722426,G2P00523
34722792,G2P01404
34725860,G2P02367
34729517,G2P01583
34729769,G2P00744
34730073,G2P00341
34730894,G2P01270
34733806,G2P01301;G2P00088;G2P01428;G2P01284
34735385,G2P00238
34736627,G2P00192;G2P00609
34737294,G2P00683
34741306,G2P01246
34746046,G2P00171;G2P00875
34746378,G2P01048
34747546,G2P00156
34749429,G2P00709
34750527,G2P02643
34750995,G2P01483
34751625,G2P01187
34751866,G2P00832
34753215,G2P02629
34753711,G2P01271
34757492,G2P03222
34759310,G2P01943
34759793,G2P02970
34761259,G2P00853
34765390,G2P00213
34765396,G2P00439
34765691,G2P01055
34768595,G2P00599
34768622,G2P01571
34773373,G2P01103
34773560,G2P01732;G2P02867
34775111,G2P03296
34776418,G2P01621
34777468,G2P00949
34779508,G2P01058
34782848,G2P00410
34783354,G2P01342
34783605,G2P01195
34783933,G2P01055
34786417,G2P01629;G2P00192
34786658,G2P00507
34787023,G2P00502
34787322,G2P01621
34787370,G2P00270
34789173,G2P01127
34789446,G2P00583
34790633,G2P00741
34791361,G2P00591
34791706,G2P00806
34794115,G2P01875
34794975,G2P00876
34795304,G2P00728
34795756,G2P01631
34797406,G2P00112;G2P00189
34800814,G2P00631
34805044,G2P00246
34806237,G2P02596
34807224,G2P00512
34807420,G2P01013
34807880,G2P01448
34813128,G2P03393
34814161,G2P00982
34815299,G2P00940
34815942,G2P01517
34816117,G2P03412;G2P01040;G2P02859;G2P02980
34816733,G2P00251
34818214,G2P01644
34821546,G2P00935;G2P01484
34825470,G2P00609
34825891,G2P01384
34826210,G2P00786
34828254,G2P02784
34828280,G2P00272
34828389,G2P00193
34828442,G2P01013
34829455,G2P00507
34830113,G2P00951
34833484,G2P01621
34834538,G2P01562
34837429,G2P00270
34839324,G2P01106
34840390,G2P00695
34840683,G2P03006
34841073,G2P00934
34844267,G2P00699
34847003,G2P00111
34851771,G2P02905
34852375,G2P00483
34853807,G2P00548
34854542,G2P00872
34855207,G2P01173
34856447,G2P01076;G2P03526
34857025,G2P01077
34860164,G2P00410
34863227,G2P00057
34863467,G2P00195
34864687,G2P01621
34864912,G2P02280
34865674,G2P00355
34866617,G2P01396
34868216,G2P01639
34868319,G2P00483
34869110,G2P02250
34869359,G2P00402;G2P00755
34876316,G2P00867;G2P01555
34876502,G2P03493
34878169,G2P03047
34879302,G2P01328
34880899,G2P00082
34881817,G2P02636
34882376,G2P01390
34883004,G2P01294
34884523,G2P00873
34886823,G2P00924
34887308,G2P03312;G2P00872
34887873,G2P02854
34888241,G2P01487
34889688,G2P00011
34890546,G2P00077
34893157,G2P00951
34898996,G2P00180
34899144,G2P00829
34900494,G2P00917
34901216,G2P02992
34902171,G2P01889
34904097,G2P00458
34906456,G2P01973
34907471,G2P01875
34912368,G2P01620
34913244,G2P00024
34913528,G2P00410
34916127,G2P03132
34916231,G2P03125
34917021,G2P00251
34918652,G2P03166
34918981,G2P00355
34924398,G2P01621
34924536,G2P03015
34925443,G2P00964
34926457,G2P00430
34927723,G2P00819
34928108,G2P01637
34930159,G2P02965
34930369,G2P02860
34930753,G2P01574;G2P01506;G2P00950
34933843,G2P00694
34937161,G2P01542
34937785,G2P01621
34938581,G2P00741
34941110,G2P01571
34942918,G2P00739;G2P01894
34943163,G2P00198
34944956,G2P00410
34949287,G2P03526
34954508,G2P01343
34954732,G2P00390
34955818,G2P02773
34956317,G2P00733;G2P00486
34957706,G2P01006
34957897,G2P01003
34962988,G2P02007
34964109,G2P01310
34964685,G2P01621
34964776,G2P01018
34966851,G2P00393
34974950,G2P00192
34975401,G2P02659
34975848,G2P00902
34977057,G2P00525
34979684,G2P00410
34979697,G2P01269
34981858,G2P03153
34983064,G2P02859
34984142,G2P01437
34985046,G2P00902
34986040,G2P01327
34986804,G2P01787
34987852,G2P00680
34988181,G2P01561
34988410,G2P03310
34989033,G2P01422
34990597,G2P00101
34991937,G2P00235
34993123,G2P01270
34995729,G2P01246
34997803,G2P01715
34998686,G2P02999
34999728,G2P00129
35002148,G2P03023
35002943,G2P01128
35002959,G2P00641
35003103,G2P01422;G2P00385
35005077,G2P00126;G2P01977
35005837,G2P01378
35006113,G2P00413
35010338,G2P00647
35012600,G2P00682
35012964,G2P00624;G2P02976
35016835,G2P01708
35017290,G2P03754
35018184,G2P00359
35022364,G2P00235
35022853,G2P01270
35024855,G2P01685
35026061,G2P00275
35026469,G2P03123
35031499,G2P00492
35032020,G2P01368
35032227,G2P00686
35034092,G2P02966
35034956,G2P00491
35035405,G2P00376;G2P00459
35036219,G2P00573
35036589,G2P01112
35037239,G2P01210
35037566,G2P00423
35038753,G2P01288
35043535,G2P01767
35044558,G2P01076
35044816,G2P03378
35045343,G2P03242
35046468,G2P00149
35047275,G2P01055
35047831,G2P00872
35047857,G2P03238
35051358,G2P03243
35051551,G2P00507
35052432,G2P02994
35053812,G2P00979
35055328,G2P00146
35055657,G2P01607
35065050,G2P00238
35066608,G2P00946
35069816,G2P00410
35070006,G2P00547;G2P00917
35070570,G2P00018
35071537,G2P03143
35073670,G2P00021
35073949,G2P01621
35074613,G2P01112
35075588,G2P01459
35077597,G2P01030
35078197,G2P01399
35081925,G2P01211;G2P00884
35083764,G2P00113
35087184,G2P01728
35087773,G2P00011
35088567,G2P02545
35089870,G2P00999;G2P01592
35091508,G2P02604
35092157,G2P02810
35093143,G2P00683
35093163,G2P00683
35094997,G2P01507
35096640,G2P01011
35098523,G2P02827
35099838,G2P01629
35101335,G2P00305
35102753,G2P01350
35102976,G2P00197
35103140,G2P00410
35103171,G2P01397
35106783,G2P02570
35108801,G2P01124
35111125,G2P01036
35112464,G2P03310
35118132,G2P00700
35118593,G2P00999
35118825,G2P00353;G2P01735
35119035,G2P01627
35122698,G2P00873
35123277,G2P00258
35123446,G2P00749
35124658,G2P01621
35126043,G2P00326;G2P00396;G2P00746;G2P01446
35126314,G2P01015;G2P01099
